energy;tempo;danceability;playlist_genre;loudness;liveness;valence;track_artist;time_signature;speechiness;track_popularity;track_href;uri;track_album_name;playlist_name;analysis_url;track_id;track_name;track_album_release_date;instrumentalness;track_album_id;music_mode;music_key;duration_ms;acousticness;id;playlist_subgenre;music_type;playlist_id
588;94519;686;r&b;-8343;954;617;Mario;4;554;75;https://api.spotify.com/v1/tracks/7GaFYUqP2WdR4KTPk7cXoP;spotify:track:7GaFYUqP2WdR4KTPk7cXoP;Turning Point;R&B Hits;https://api.spotify.com/v1/audio-analysis/7GaFYUqP2WdR4KTPk7cXoP;7GaFYUqP2WdR4KTPk7cXoP;Let Me Love You;2004-03-15;0;0aihmuRLi1gBkxk4mbNfcv;0;7;249120;178;7GaFYUqP2WdR4KTPk7cXoP;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
5;13503;856;r&b;-9393;104;886;Brent Faiyaz, FELIX!, Tommy Richman;4;18;75;https://api.spotify.com/v1/tracks/5iwUwADk4uQUvgMF6PlTRl;spotify:track:5iwUwADk4uQUvgMF6PlTRl;Larger Than Life;R&B Hits;https://api.spotify.com/v1/audio-analysis/5iwUwADk4uQUvgMF6PlTRl;5iwUwADk4uQUvgMF6PlTRl;Upset (feat. Tommy Richman & FELIX!);2023-10-27;0;26rTTXIEtEeSTan28AiLaV;1;11;177900;487;5iwUwADk4uQUvgMF6PlTRl;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
725;146163;61;r&b;-5131;154;291;Kehlani, Ty Dolla $ign;4;15;73;https://api.spotify.com/v1/tracks/6ZRuF2n1CQxyxxAAWsKJOy;spotify:track:6ZRuF2n1CQxyxxAAWsKJOy;While We Wait;R&B Hits;https://api.spotify.com/v1/audio-analysis/6ZRuF2n1CQxyxxAAWsKJOy;6ZRuF2n1CQxyxxAAWsKJOy;Nights Like This (feat. Ty Dolla $ign);2019-02-22;0;73ZvpuYhKDr2FW4vlPsTpW;1;8;201788;367;6ZRuF2n1CQxyxxAAWsKJOy;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
5;124037;816;r&b;-4551;733;649;USHER;4;3;69;https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r;spotify:track:7J41dYQolQJEtj3UmKLu5r;8701;R&B Hits;https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r;7J41dYQolQJEtj3UmKLu5r;U Got It Bad;2001-08-07;0,000153;6k16WXh4rKyusIoN00rmpi;1;1;247840;227;7J41dYQolQJEtj3UmKLu5r;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
876;13021;412;r&b;-6008;297;706;Lloyd, Lil Wayne;5;472;73;https://api.spotify.com/v1/tracks/5Y77SQxEr1eiofPeUTPHxM;spotify:track:5Y77SQxEr1eiofPeUTPHxM;Street Love;R&B Hits;https://api.spotify.com/v1/audio-analysis/5Y77SQxEr1eiofPeUTPHxM;5Y77SQxEr1eiofPeUTPHxM;You;2007-01-01;0;6Lq7nLkIq7C0zVJp0OGSGO;0;5;273133;102;5Y77SQxEr1eiofPeUTPHxM;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
538;10997;81;r&b;-5783;951;832;Ne-Yo;4;357;74;https://api.spotify.com/v1/tracks/6CFPFnS9EcLs2I0nWqtWci;spotify:track:6CFPFnS9EcLs2I0nWqtWci;Because Of You;R&B Hits;https://api.spotify.com/v1/audio-analysis/6CFPFnS9EcLs2I0nWqtWci;6CFPFnS9EcLs2I0nWqtWci;Because Of You;2007-01-01;0;52q9xNv8COtSU9phlbO5sg;0;0;266840;53;6CFPFnS9EcLs2I0nWqtWci;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
394;92009;764;r&b;-8559;117;465;Brent Faiyaz;4;152;75;https://api.spotify.com/v1/tracks/0oufSLnKQDoBFX5mgkDCgR;spotify:track:0oufSLnKQDoBFX5mgkDCgR;Lost;R&B Hits;https://api.spotify.com/v1/audio-analysis/0oufSLnKQDoBFX5mgkDCgR;0oufSLnKQDoBFX5mgkDCgR;Trust;2018-10-19;0,00937;03nFfkhtHqQZZqprep3G6r;1;8;158421;231;0oufSLnKQDoBFX5mgkDCgR;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
552;16819;727;r&b;-8074;198;607;Nelly, Kelly Rowland;4;14;77;https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM;spotify:track:0ARK753YaiJbpLUk7z5yIM;Nellyville;R&B Hits;https://api.spotify.com/v1/audio-analysis/0ARK753YaiJbpLUk7z5yIM;0ARK753YaiJbpLUk7z5yIM;Dilemma;2002-06-25;16;4HUUHHXBXImwksfbSPqE7q;0;2;289160;226;0ARK753YaiJbpLUk7z5yIM;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
712;140012;573;r&b;-5976;167;346;USHER, Jeezy;4;732;74;https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0;spotify:track:5j0McHPthKpOXRr3fBq8M0;Here I Stand;R&B Hits;https://api.spotify.com/v1/audio-analysis/5j0McHPthKpOXRr3fBq8M0;5j0McHPthKpOXRr3fBq8M0;Love in This Club (feat. Young Jeezy);2008-05-27;0;2peB0xKYHSlIWc5boFA6PW;1;0;259720;572;5j0McHPthKpOXRr3fBq8M0;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
576;179063;625;r&b;-5693;187;235;Miguel;4;175;68;https://api.spotify.com/v1/tracks/5hJFhO9dvhJoDvUZZ9iWSw;spotify:track:5hJFhO9dvhJoDvUZZ9iWSw;Kaleidoscope Dream (Deluxe Version);R&B Hits;https://api.spotify.com/v1/audio-analysis/5hJFhO9dvhJoDvUZZ9iWSw;5hJFhO9dvhJoDvUZZ9iWSw;Adorn;2012;0,00407;4Rvzx3X6hcDb7nty1IzVP4;0;11;193147;543;5hJFhO9dvhJoDvUZZ9iWSw;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
366;73313;4;r&b;-9405;126;161;SZA;3;597;73;https://api.spotify.com/v1/tracks/6gU9OKjOE7ghfEd55oRO57;spotify:track:6gU9OKjOE7ghfEd55oRO57;Ctrl;R&B Hits;https://api.spotify.com/v1/audio-analysis/6gU9OKjOE7ghfEd55oRO57;6gU9OKjOE7ghfEd55oRO57;The Weekend;2017-06-09;0;76290XdXVF9rPzGdNRWdCh;0;8;272187;242;6gU9OKjOE7ghfEd55oRO57;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
242;144211;549;r&b;-11692;127;286;Brent Faiyaz;4;38;71;https://api.spotify.com/v1/tracks/0zWbYGQq5O1KQd0iqzgjP6;spotify:track:0zWbYGQq5O1KQd0iqzgjP6;Fuck The World;R&B Hits;https://api.spotify.com/v1/audio-analysis/0zWbYGQq5O1KQd0iqzgjP6;0zWbYGQq5O1KQd0iqzgjP6;Rehab (Winter In Paris);2020-02-07;0,00081;3vi20DRHkqv4HyVg9Rt9wC;1;5;180304;809;0zWbYGQq5O1KQd0iqzgjP6;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
721;169904;62;r&b;-5538;563;77;Paperboy Fabe, Brent Faiyaz;4;887;77;https://api.spotify.com/v1/tracks/4RnvS1tmh1ERhjXX6dxv95;spotify:track:4RnvS1tmh1ERhjXX6dxv95;Language;R&B Hits;https://api.spotify.com/v1/audio-analysis/4RnvS1tmh1ERhjXX6dxv95;4RnvS1tmh1ERhjXX6dxv95;Language;2017-05-12;75;2MsWCeQjZlSfHFjDm5DYR1;0;4;150361;422;4RnvS1tmh1ERhjXX6dxv95;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
467;138007;845;r&b;-7674;694;702;USHER;4;138;68;https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv;spotify:track:7wBThXx7BGZHJJ3aN3OPvv;Confessions (Expanded Edition);R&B Hits;https://api.spotify.com/v1/audio-analysis/7wBThXx7BGZHJJ3aN3OPvv;7wBThXx7BGZHJJ3aN3OPvv;Confessions Part II;2004-03-23;0;1RM6MGv6bcl6NrAG8PGoZk;1;1;211200;586;7wBThXx7BGZHJJ3aN3OPvv;modern;audio_features;37i9dQZF1EQoqCH7BwIYb7
635;103019;617;electronic;-6769;164;446;The Chainsmokers, Coldplay;4;317;86;https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW;spotify:track:6RUKPb4LETWmmr3iAEQktW;Memories...Do Not Open;EDM Hits;https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW;6RUKPb4LETWmmr3iAEQktW;Something Just Like This;2017-04-07;0,00144;4JPguzRps3kuWDD5GS6oXr;0;11;247160;498;6RUKPb4LETWmmr3iAEQktW;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
939;129024;671;electronic;-3206;298;53;Pitbull, AFROJACK, Ne-Yo, Nayer;4;161;84;https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W;spotify:track:4QNpBfC0zvjKqPJcyqBy9W;Planet Pit (Deluxe Version);EDM Hits;https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W;4QNpBfC0zvjKqPJcyqBy9W;Give Me Everything (feat. Nayer);2011-06-17;0;4rG0MhkU6UojACJxkMHIXB;1;8;252307;191;4QNpBfC0zvjKqPJcyqBy9W;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
715;199892;475;electronic;-5371;135;159;DJ Snake, Justin Bieber;4;58;83;https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU;spotify:track:0lYBSQXN6rCTvUZvg9S0lU;Encore;EDM Hits;https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU;0lYBSQXN6rCTvUZvg9S0lU;Let Me Love You;2016-08-05;0,00267;02sEJTj1sye1JaqxqpcSCp;1;8;205947;863;0lYBSQXN6rCTvUZvg9S0lU;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
823;128035;646;electronic;-4123;322;418;Calvin Harris, Ellie Goulding;4;394;82;https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb;spotify:track:7MmG8p0F9N3C4AXdK6o6Eb;Motion;EDM Hits;https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb;7MmG8p0F9N3C4AXdK6o6Eb;Outside (feat. Ellie Goulding);2014-10-31;0;48zisMeiXniWLzOQghbPqS;0;2;227267;213;7MmG8p0F9N3C4AXdK6o6Eb;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
835;125983;527;electronic;-5298;249;654;Avicii;4;433;82;https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc;spotify:track:0ct6r3EGTcMLPtrXHDvVjc;The Days / Nights;EDM Hits;https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc;0ct6r3EGTcMLPtrXHDvVjc;The Nights;2014-01-01;0;0h2knr6qpiAq0tV5ri5JMF;1;6;176658;166;0ct6r3EGTcMLPtrXHDvVjc;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
751;117948;88;electronic;-4258;106;884;Regard;4;874;80;https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ;spotify:track:2tnVG71enUj33Ic2nFN6kZ;Ride It;EDM Hits;https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ;2tnVG71enUj33Ic2nFN6kZ;Ride It;2019-07-26;0,00643;4zOhjJfe0dwqsNdDYk622E;0;7;157606;177;2tnVG71enUj33Ic2nFN6kZ;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
685;11802;782;electronic;-6237;16;603;OMI, Felix Jaehn;4;309;80;https://api.spotify.com/v1/tracks/7vFoFDWqTX0mHzLfrF1Cfy;spotify:track:7vFoFDWqTX0mHzLfrF1Cfy;Me 4 U;EDM Hits;https://api.spotify.com/v1/audio-analysis/7vFoFDWqTX0mHzLfrF1Cfy;7vFoFDWqTX0mHzLfrF1Cfy;Cheerleader (Felix Jaehn Remix) - Radio Edit;2015-10-16;0,00118;7cVXH4slEYzGjDh498OFyL;1;4;180566;166;7vFoFDWqTX0mHzLfrF1Cfy;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
524;9501;748;electronic;-5599;111;661;The Chainsmokers, Halsey;4;338;84;https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw;spotify:track:7BKLCZ1jbUBVqRi2FVlTVw;Closer;EDM Hits;https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw;7BKLCZ1jbUBVqRi2FVlTVw;Closer;2016-07-29;0;0rSLgV8p5FzfnqlEk4GzxE;1;8;244960;414;7BKLCZ1jbUBVqRi2FVlTVw;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
627;179642;468;electronic;-5085;11;159;Alan Walker;4;476;80;https://api.spotify.com/v1/tracks/698ItKASDavgwZ3WjaWjtz;spotify:track:698ItKASDavgwZ3WjaWjtz;Different World;EDM Hits;https://api.spotify.com/v1/audio-analysis/698ItKASDavgwZ3WjaWjtz;698ItKASDavgwZ3WjaWjtz;Faded;2018-12-14;0,000797;3nzuGtN3nXARvvecier4K0;1;6;212107;281;698ItKASDavgwZ3WjaWjtz;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
856;127949;596;electronic;-3556;141;743;Calvin Harris;4;346;81;https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05;spotify:track:6YUTL4dYpB9xZO5qExPf05;Motion;EDM Hits;https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05;6YUTL4dYpB9xZO5qExPf05;Summer;2014-10-31;178;48zisMeiXniWLzOQghbPqS;0;4;222533;211;6YUTL4dYpB9xZO5qExPf05;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
77;125905;694;electronic;-5335;118;163;Dynoro, Gigi D'Agostino;4;149;80;https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33;spotify:track:0E9ZjEAyAwOXZ7wJC0PD33;In My Mind;EDM Hits;https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33;0E9ZjEAyAwOXZ7wJC0PD33;In My Mind;2018-06-08;0,00011;1c79SozES9Eb3Lzf9KVaIa;1;6;184560;176;0E9ZjEAyAwOXZ7wJC0PD33;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
963;129992;581;electronic;-4087;139;788;Pitbull, Kesha;4;981;82;https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS;spotify:track:3cHyrEgdyYRjgJKSOiOtcS;Global Warming: Meltdown (Deluxe Version);EDM Hits;https://api.spotify.com/v1/audio-analysis/3cHyrEgdyYRjgJKSOiOtcS;3cHyrEgdyYRjgJKSOiOtcS;Timber;2012;0;2F7tejLHzTqFq2XLol9ZGy;1;11;204160;295;3cHyrEgdyYRjgJKSOiOtcS;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
787;126062;604;electronic;-3674;127;301;David Guetta, Sia;4;103;80;https://api.spotify.com/v1/tracks/0TDLuuLlV54CkRRUOahJb4;spotify:track:0TDLuuLlV54CkRRUOahJb4;Nothing but the Beat (Ultimate Edition);EDM Hits;https://api.spotify.com/v1/audio-analysis/0TDLuuLlV54CkRRUOahJb4;0TDLuuLlV54CkRRUOahJb4;Titanium (feat. Sia);2012-12-07;15;4bTjdxhRRUiWfwj200f9Kl;0;0;245040;679;0TDLuuLlV54CkRRUOahJb4;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
714;101969;664;electronic;-6645;843;71;Mike Posner, Seeb;4;111;79;https://api.spotify.com/v1/tracks/0vbtURX4qv1l7besfwmnD8;spotify:track:0vbtURX4qv1l7besfwmnD8;At Night, Alone.;EDM Hits;https://api.spotify.com/v1/audio-analysis/0vbtURX4qv1l7besfwmnD8;0vbtURX4qv1l7besfwmnD8;I Took A Pill In Ibiza - Seeb Remix;2016-05-06;0,000842;6Phl1V5P0sPrWJytXHGFeO;0;7;197933;353;0vbtURX4qv1l7besfwmnD8;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
815;123063;636;electronic;-5098;163;636;Robin Schulz, Francesco Yates;4;581;78;https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w;spotify:track:5tf1VVWniHgryyumXyJM7w;Sugar;EDM Hits;https://api.spotify.com/v1/audio-analysis/5tf1VVWniHgryyumXyJM7w;5tf1VVWniHgryyumXyJM7w;Sugar (feat. Francesco Yates);2015-09-25;0;5XyJzEROSmup2TcWmVjTIt;0;5;219043;185;5tf1VVWniHgryyumXyJM7w;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
736;127999;579;electronic;-3863;198;613;Avicii;4;527;78;https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj;spotify:track:2P4OICZRVAQcYAV2JReRfj;Stories;EDM Hits;https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj;2P4OICZRVAQcYAV2JReRfj;Waiting For Love;2015-10-02;0;7dqftJ3kas6D0VAdmt3k3V;0;6;230613;31;2P4OICZRVAQcYAV2JReRfj;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
777;130003;73;electronic;-5194;691;575;Jennifer Lopez, Pitbull;4;496;78;https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN;spotify:track:3C0nOe05EIt1390bVABLyN;Love?;EDM Hits;https://api.spotify.com/v1/audio-analysis/3C0nOe05EIt1390bVABLyN;3C0nOe05EIt1390bVABLyN;On The Floor;2011-04-29;486;3sysiYphqNRQw7VKLCg1yE;0;3;284867;105;3C0nOe05EIt1390bVABLyN;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
869;159805;533;electronic;-5093;136;425;The Chainsmokers, Daya;4;173;80;https://api.spotify.com/v1/tracks/1i1fxkWeaMmKEB4T7zqbzK;spotify:track:1i1fxkWeaMmKEB4T7zqbzK;Don't Let Me Down;EDM Hits;https://api.spotify.com/v1/audio-analysis/1i1fxkWeaMmKEB4T7zqbzK;1i1fxkWeaMmKEB4T7zqbzK;Don't Let Me Down;2016-02-05;538;2SByipSK8eZ2pasaIwwzhf;1;11;208373;156;1i1fxkWeaMmKEB4T7zqbzK;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
857;128024;414;electronic;-4078;343;348;Calvin Harris, John Newman;4;808;79;https://api.spotify.com/v1/tracks/07nH4ifBxUB4lZcsf44Brn;spotify:track:07nH4ifBxUB4lZcsf44Brn;Motion;EDM Hits;https://api.spotify.com/v1/audio-analysis/07nH4ifBxUB4lZcsf44Brn;07nH4ifBxUB4lZcsf44Brn;Blame (feat. John Newman);2014-10-31;574;48zisMeiXniWLzOQghbPqS;0;0;212960;287;07nH4ifBxUB4lZcsf44Brn;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
86;127075;608;electronic;-5324;262;437;Flo Rida, Sia;4;554;77;https://api.spotify.com/v1/tracks/1NpW5kyvO4XrNJ3rnfcNy3;spotify:track:1NpW5kyvO4XrNJ3rnfcNy3;Wild Ones;EDM Hits;https://api.spotify.com/v1/audio-analysis/1NpW5kyvO4XrNJ3rnfcNy3;1NpW5kyvO4XrNJ3rnfcNy3;Wild Ones (feat. Sia);2012-06-22;0;7eLwoxxWs6lfkVYJGkGNbk;0;5;232947;991;1NpW5kyvO4XrNJ3rnfcNy3;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
811;116047;794;electronic;-8966;101;862;Daft Punk, Pharrell Williams, Nile Rodgers;4;38;77;https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof;spotify:track:2Foc5Q5nqNiosCNqttzHof;Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers];EDM Hits;https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof;2Foc5Q5nqNiosCNqttzHof;Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers];2013-04-19;0,000107;2ePFIvZKMe8zefATp9ofFA;0;6;248413;426;2Foc5Q5nqNiosCNqttzHof;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
741;123077;646;electronic;-4973;312;571;Axwell /\ Ingrosso;4;34;77;https://api.spotify.com/v1/tracks/6h5PAsRni4IRlxWr6uDPTP;spotify:track:6h5PAsRni4IRlxWr6uDPTP;More Than You Know;EDM Hits;https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP;6h5PAsRni4IRlxWr6uDPTP;More Than You Know;2017-07-28;0;6Ei5WWek37m1x9AjpSXTcJ;0;5;203000;275;6h5PAsRni4IRlxWr6uDPTP;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
519;13399;501;electronic;-588;454;168;Martin Garrix, Bebe Rexha;4;409;77;https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S;spotify:track:23L5CiUhw2jV1OIMwthR3S;In the Name of Love;EDM Hits;https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S;23L5CiUhw2jV1OIMwthR3S;In the Name of Love;2016-07-29;0;1FOJ5IXGXe8dl0cXvCU6wK;0;4;195707;109;23L5CiUhw2jV1OIMwthR3S;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
717;121985;793;electronic;-4759;226;466;Kungs, Cookin' On 3 Burners;4;393;76;https://api.spotify.com/v1/tracks/1A8j067qyiNwQnZT0bzUpZ;spotify:track:1A8j067qyiNwQnZT0bzUpZ;Layers;EDM Hits;https://api.spotify.com/v1/audio-analysis/1A8j067qyiNwQnZT0bzUpZ;1A8j067qyiNwQnZT0bzUpZ;This Girl (Kungs Vs. Cookin' On 3 Burners);2016-11-04;0,00036;66KCBRiOFSs9bki2A15WlB;0;0;195547;927;1A8j067qyiNwQnZT0bzUpZ;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
685;130039;772;electronic;-6849;131;501;will.i.am, Britney Spears;4;696;76;https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5;spotify:track:2iJuuzV8P9Yz0VSurttIV5;#willpower;EDM Hits;https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5;2iJuuzV8P9Yz0VSurttIV5;Scream & Shout;2013-01-01;0,00896;6edYDxspt9uQj21mbAfFIb;1;5;283400;19;2iJuuzV8P9Yz0VSurttIV5;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
927;123962;631;electronic;-2787;148;465;Calvin Harris, Rihanna;4;332;77;https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y;spotify:track:0azC730Exh71aQlOt9Zj3y;This Is What You Came For;EDM Hits;https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y;0azC730Exh71aQlOt9Zj3y;This Is What You Came For;2016-04-29;119;3pEgGUv379EDinvg1TN7Kt;0;9;222160;199;0azC730Exh71aQlOt9Zj3y;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
593;119958;79;electronic;-9204;65;72;Stromae;4;776;75;https://api.spotify.com/v1/tracks/2GYHyAoLWpkxLVa4oYTVko;spotify:track:2GYHyAoLWpkxLVa4oYTVko;Cheese;EDM Hits;https://api.spotify.com/v1/audio-analysis/2GYHyAoLWpkxLVa4oYTVko;2GYHyAoLWpkxLVa4oYTVko;Alors on danse - Radio Edit;2010-01-01;202;4kEbcH3VT6NYfpv8Wkkk80;0;1;206067;983;2GYHyAoLWpkxLVa4oYTVko;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
766;127975;735;electronic;-4485;108;6;Rihanna, Calvin Harris;4;383;75;https://api.spotify.com/v1/tracks/0U10zFw4GlBacOy9VDGfGL;spotify:track:0U10zFw4GlBacOy9VDGfGL;Talk That Talk;EDM Hits;https://api.spotify.com/v1/audio-analysis/0U10zFw4GlBacOy9VDGfGL;0U10zFw4GlBacOy9VDGfGL;We Found Love;2011-11-19;141;1Kw1bVd07oRqcjrcjQKC8T;1;1;215227;25;0U10zFw4GlBacOy9VDGfGL;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
51;119994;829;electronic;-9334;829;45;Mr. Probz, Robin Schulz;4;369;75;https://api.spotify.com/v1/tracks/1HFfMOxCAT4GAwaPfCdmUs;spotify:track:1HFfMOxCAT4GAwaPfCdmUs;Waves (Robin Schulz Radio Edit);EDM Hits;https://api.spotify.com/v1/audio-analysis/1HFfMOxCAT4GAwaPfCdmUs;1HFfMOxCAT4GAwaPfCdmUs;Waves - Robin Schulz Radio Edit;2014-02-07;143;29RpLEpfNr1mnrnmtbO620;0;5;208133;821;1HFfMOxCAT4GAwaPfCdmUs;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
869;127966;616;electronic;-3911;64;473;Flo Rida, David Guetta;4;327;76;https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y;spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y;Only One Flo (Part 1);EDM Hits;https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y;6ebkx7Q5tTxrCxKq4GYj0Y;Club Can't Handle Me (feat. David Guetta);2010-11-24;0;1TwNATuAqnNjTd5BSvFZlS;1;0;234560;283;6ebkx7Q5tTxrCxKq4GYj0Y;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
915;126094;544;electronic;-3405;115;51;Calvin Harris, Alesso, Hurts;4;841;76;https://api.spotify.com/v1/tracks/4J7CKHCF3mdL4diUsmW8lq;spotify:track:4J7CKHCF3mdL4diUsmW8lq;Motion;EDM Hits;https://api.spotify.com/v1/audio-analysis/4J7CKHCF3mdL4diUsmW8lq;4J7CKHCF3mdL4diUsmW8lq;Under Control (feat. Hurts);2014-10-31;914;48zisMeiXniWLzOQghbPqS;1;8;184280;129;4J7CKHCF3mdL4diUsmW8lq;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
741;119896;72;electronic;-6529;289;357;Aaron Smith, Krono, Luvli;4;287;75;https://api.spotify.com/v1/tracks/6WkJ2OK163XXS2oARUC9JM;spotify:track:6WkJ2OK163XXS2oARUC9JM;Dancin (feat. Luvli) [Krono Remix];EDM Hits;https://api.spotify.com/v1/audio-analysis/6WkJ2OK163XXS2oARUC9JM;6WkJ2OK163XXS2oARUC9JM;Dancin (feat. Luvli) - Krono Remix;2014-11-07;0,00141;2J2f6vGACFrRghO1Ki74BE;0;10;198053;101;6WkJ2OK163XXS2oARUC9JM;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
697;122746;613;electronic;-8618;332;476;Daft Punk;4;133;74;https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV;spotify:track:0DiWol3AO6WpXZgp0goxAV;Discovery;EDM Hits;https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV;0DiWol3AO6WpXZgp0goxAV;One More Time;2001-03-12;0;2noRn2Aes5aoNVsU6iWThc;1;2;320357;194;0DiWol3AO6WpXZgp0goxAV;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
634;113927;704;electronic;-7374;952;411;Kygo, Conrad Sewell;4;428;74;https://api.spotify.com/v1/tracks/1I8tHoNBFTuoJAlh4hfVVE;spotify:track:1I8tHoNBFTuoJAlh4hfVVE;Cloud Nine;EDM Hits;https://api.spotify.com/v1/audio-analysis/1I8tHoNBFTuoJAlh4hfVVE;1I8tHoNBFTuoJAlh4hfVVE;Firestone;2016-05-13;0,00317;0uMIzWh1uEpHEBell4rlF8;0;11;271640;393;1I8tHoNBFTuoJAlh4hfVVE;modern;audio_features;37i9dQZF1DX3Kdv0IChEm9
